Date,Labels,Predictions,Epistemic,Aleatoric
2022-01-01 00:00:00,1.6,1.7308276,0.6296651363372803,0.9894470572471619
2022-01-01 01:00:00,1.6,2.2144244,,
2022-01-01 02:00:00,1.6,1.7353512,,
2022-01-01 03:00:00,1.6,1.7022543,,
2022-01-01 04:00:00,1.6,1.6548418,,
2022-01-01 05:00:00,1.6,1.6559894,,
2022-01-01 06:00:00,3.0,1.5881996,,
2022-01-01 07:00:00,3.0,1.5391613,,
2022-01-01 08:00:00,3.0,1.6970803,,
2022-01-01 09:00:00,3.0,1.9015945,,
2022-01-01 10:00:00,3.0,1.8828968,,
2022-01-01 11:00:00,3.0,1.551862,,
2022-01-01 12:00:00,1.3,1.6692655,,
2022-01-01 13:00:00,1.3,2.2292829,,
2022-01-01 14:00:00,1.3,2.3061252,,
2022-01-01 15:00:00,3.0,2.2704918,,
2022-01-01 16:00:00,3.0,2.2291381,,
2022-01-01 17:00:00,3.0,2.335988,,
2022-01-01 18:00:00,1.6,2.1825929,,
2022-01-01 19:00:00,1.6,2.3309188,,
2022-01-01 20:00:00,1.6,2.346129,,
2022-01-01 21:00:00,1.3,2.4124017,,
2022-01-01 22:00:00,1.3,2.5008354,,
2022-01-01 23:00:00,1.3,2.2947624,,
2022-01-02 00:00:00,1.3,2.3261688,,
2022-01-02 01:00:00,1.3,2.2520967,,
2022-01-02 02:00:00,1.3,2.253582,,
2022-01-02 03:00:00,1.0,2.1696396,,
2022-01-02 04:00:00,1.0,2.0609534,,
2022-01-02 05:00:00,1.0,2.0936565,,
2022-01-02 06:00:00,2.3,2.136891,,
2022-01-02 07:00:00,2.3,1.9466019,,
2022-01-02 08:00:00,2.3,2.1062944,,
2022-01-02 09:00:00,2.3,1.8513159,,
2022-01-02 10:00:00,2.3,1.9708065,,
2022-01-02 11:00:00,2.3,1.7591832,,
2022-01-02 12:00:00,3.3,1.7935419,,
2022-01-02 13:00:00,3.3,1.7186267,,
2022-01-02 14:00:00,3.3,1.8497568,,
2022-01-02 15:00:00,2.0,1.3914526,,
2022-01-02 16:00:00,2.0,1.3244992,,
2022-01-02 17:00:00,2.0,1.422445,,
2022-01-02 18:00:00,4.0,1.7315563,,
2022-01-02 19:00:00,4.0,1.6769701,,
2022-01-02 20:00:00,4.0,1.1545284,,
2022-01-02 21:00:00,3.3,1.4464048,,
2022-01-02 22:00:00,3.3,2.1048646,,
2022-01-02 23:00:00,3.3,1.9230273,,
2022-01-03 00:00:00,3.0,2.0655904,,
2022-01-03 01:00:00,3.0,2.301202,,
2022-01-03 02:00:00,3.0,2.5322123,,
2022-01-03 03:00:00,2.0,2.4925122,,
2022-01-03 04:00:00,2.0,2.3152337,,
2022-01-03 05:00:00,2.0,2.3776755,,
2022-01-03 06:00:00,1.3,2.285235,,
2022-01-03 07:00:00,1.3,1.6933649,,
2022-01-03 08:00:00,1.3,1.6724551,,
2022-01-03 09:00:00,1.6,1.3264811,,
2022-01-03 10:00:00,1.6,1.2990673,,
2022-01-03 11:00:00,1.6,1.1274335,,
2022-01-03 12:00:00,2.0,1.2235965,,
