Date,Labels,Predictions,Epistemic,Aleatoric
2022-01-01 00:00:00,1.6,1.4184678,0.8637707233428955,1.2577040195465088
2022-01-01 01:00:00,1.6,1.3361658,,
2022-01-01 02:00:00,1.6,1.8779526,,
2022-01-01 03:00:00,1.6,1.990186,,
2022-01-01 04:00:00,1.6,2.0080523,,
2022-01-01 05:00:00,1.6,1.903367,,
2022-01-01 06:00:00,3.0,1.9911486,,
2022-01-01 07:00:00,3.0,2.3096664,,
2022-01-01 08:00:00,3.0,2.4428782,,
2022-01-01 09:00:00,3.0,2.4639616,,
2022-01-01 10:00:00,3.0,2.3528936,,
2022-01-01 11:00:00,3.0,2.7026925,,
2022-01-01 12:00:00,1.3,2.3077347,,
2022-01-01 13:00:00,1.3,2.4270124,,
2022-01-01 14:00:00,1.3,2.5054214,,
2022-01-01 15:00:00,3.0,2.7220168,,
2022-01-01 16:00:00,3.0,2.77593,,
2022-01-01 17:00:00,3.0,2.5928106,,
2022-01-01 18:00:00,1.6,2.5023847,,
2022-01-01 19:00:00,1.6,2.3198802,,
2022-01-01 20:00:00,1.6,2.4851604,,
2022-01-01 21:00:00,1.3,2.3742166,,
2022-01-01 22:00:00,1.3,2.1312366,,
2022-01-01 23:00:00,1.3,2.1756175,,
2022-01-02 00:00:00,1.3,2.243564,,
2022-01-02 01:00:00,1.3,2.0298033,,
2022-01-02 02:00:00,1.3,2.2292833,,
2022-01-02 03:00:00,1.0,1.9831587,,
2022-01-02 04:00:00,1.0,2.1033893,,
2022-01-02 05:00:00,1.0,1.8587373,,
2022-01-02 06:00:00,2.3,1.9866434,,
2022-01-02 07:00:00,2.3,1.9261261,,
2022-01-02 08:00:00,2.3,2.120357,,
2022-01-02 09:00:00,2.3,1.6798722,,
2022-01-02 10:00:00,2.3,1.8545625,,
2022-01-02 11:00:00,2.3,1.9771513,,
2022-01-02 12:00:00,3.3,2.328359,,
2022-01-02 13:00:00,3.3,1.9398558,,
2022-01-02 14:00:00,3.3,1.4476802,,
2022-01-02 15:00:00,2.0,1.5841497,,
2022-01-02 16:00:00,2.0,2.2721946,,
2022-01-02 17:00:00,2.0,2.0325303,,
2022-01-02 18:00:00,4.0,2.2205431,,
2022-01-02 19:00:00,4.0,2.7229288,,
2022-01-02 20:00:00,4.0,3.0303185,,
2022-01-02 21:00:00,3.3,2.9927895,,
2022-01-02 22:00:00,3.3,3.0661998,,
2022-01-02 23:00:00,3.3,2.913147,,
2022-01-03 00:00:00,3.0,2.7864575,,
2022-01-03 01:00:00,3.0,2.8357413,,
2022-01-03 02:00:00,3.0,2.322196,,
2022-01-03 03:00:00,2.0,1.0977095,,
2022-01-03 04:00:00,2.0,0.9632474,,
2022-01-03 05:00:00,2.0,0.9129925,,
2022-01-03 06:00:00,1.3,1.5117708,,
2022-01-03 07:00:00,1.3,1.2809415,,
2022-01-03 08:00:00,1.3,1.4452553,,
2022-01-03 09:00:00,1.6,2.1018803,,
2022-01-03 10:00:00,1.6,1.8200659,,
2022-01-03 11:00:00,1.6,1.8708013,,
2022-01-03 12:00:00,2.0,1.7136288,,
2022-01-03 13:00:00,2.0,1.3467262,,
2022-01-03 14:00:00,2.0,1.6552254,,
2022-01-03 15:00:00,2.3,1.7887005,,
2022-01-03 16:00:00,2.3,1.8408054,,
2022-01-03 17:00:00,2.3,1.6683909,,
2022-01-03 18:00:00,3.0,1.7803158,,
2022-01-03 19:00:00,3.0,1.8460128,,
2022-01-03 20:00:00,3.0,2.030918,,
2022-01-03 21:00:00,0.6,1.8228985,,
2022-01-03 22:00:00,0.6,1.3044945,,
2022-01-03 23:00:00,0.6,1.4937146,,
2022-01-04 00:00:00,1.3,1.4562424,,
2022-01-04 01:00:00,1.3,1.0594765,,
2022-01-04 02:00:00,1.3,0.7740697,,
2022-01-04 03:00:00,0.6,0.8357584,,
2022-01-04 04:00:00,0.6,0.94640934,,
2022-01-04 05:00:00,0.6,1.0511775,,
2022-01-04 06:00:00,0.0,1.1251051,,
2022-01-04 07:00:00,0.0,0.78074175,,
2022-01-04 08:00:00,0.0,0.73293495,,
2022-01-04 09:00:00,0.3,0.57028645,,
2022-01-04 10:00:00,0.3,0.6013845,,
2022-01-04 11:00:00,0.3,0.5698481,,
2022-01-04 12:00:00,0.3,0.55172414,,
2022-01-04 13:00:00,0.3,0.36404905,,
2022-01-04 14:00:00,0.3,0.33211905,,
2022-01-04 15:00:00,0.6,0.40089265,,
2022-01-04 16:00:00,0.6,0.5612711,,
2022-01-04 17:00:00,0.6,0.7641518,,
2022-01-04 18:00:00,2.3,0.9608617,,
2022-01-04 19:00:00,2.3,1.1330066,,
2022-01-04 20:00:00,2.3,1.247503,,
2022-01-04 21:00:00,0.0,0.6877237,,
2022-01-04 22:00:00,0.0,0.38609898,,
2022-01-04 23:00:00,0.0,0.38217968,,
2022-01-05 00:00:00,0.0,0.67900264,,
2022-01-05 01:00:00,0.0,0.39139754,,
2022-01-05 02:00:00,0.0,0.6927884,,
2022-01-05 03:00:00,0.6,0.47864833,,
2022-01-05 04:00:00,0.6,1.5300329,,
2022-01-05 05:00:00,0.6,1.6190226,,
2022-01-05 06:00:00,1.3,0.8817686,,
2022-01-05 07:00:00,1.3,0.89816153,,
2022-01-05 08:00:00,1.3,0.63804454,,
