Date,Labels,Predictions,Epistemic,Aleatoric
2022-01-01 00:00:00,1.6,1.8101914,0.5955345034599304,0.8657634258270264
2022-01-01 01:00:00,1.6,1.7343571,,
2022-01-01 02:00:00,1.6,1.7060661,,
2022-01-01 03:00:00,1.6,1.7154224,,
2022-01-01 04:00:00,1.6,1.6279472,,
2022-01-01 05:00:00,1.6,1.5874949,,
2022-01-01 06:00:00,3.0,1.8138897,,
2022-01-01 07:00:00,3.0,1.9720824,,
2022-01-01 08:00:00,3.0,1.9563586,,
2022-01-01 09:00:00,3.0,1.7815145,,
2022-01-01 10:00:00,3.0,1.8317776,,
2022-01-01 11:00:00,3.0,2.1739376,,
2022-01-01 12:00:00,1.3,2.2208576,,
2022-01-01 13:00:00,1.3,2.1856449,,
2022-01-01 14:00:00,1.3,2.1451244,,
2022-01-01 15:00:00,3.0,2.2679367,,
2022-01-01 16:00:00,3.0,2.1253963,,
2022-01-01 17:00:00,3.0,2.267638,,
2022-01-01 18:00:00,1.6,2.2838101,,
2022-01-01 19:00:00,1.6,2.3396654,,
2022-01-01 20:00:00,1.6,2.4230175,,
2022-01-01 21:00:00,1.3,2.2264848,,
2022-01-01 22:00:00,1.3,2.246318,,
2022-01-01 23:00:00,1.3,2.1944194,,
2022-01-02 00:00:00,1.3,2.1954553,,
2022-01-02 01:00:00,1.3,2.1155674,,
2022-01-02 02:00:00,1.3,2.010845,,
2022-01-02 03:00:00,1.0,2.0456164,,
2022-01-02 04:00:00,1.0,2.0809255,,
2022-01-02 05:00:00,1.0,1.9284121,,
2022-01-02 06:00:00,2.3,2.0494015,,
2022-01-02 07:00:00,2.3,1.8525146,,
2022-01-02 08:00:00,2.3,1.9193027,,
2022-01-02 09:00:00,2.3,1.7611465,,
2022-01-02 10:00:00,2.3,1.7920367,,
2022-01-02 11:00:00,2.3,1.7164675,,
2022-01-02 12:00:00,3.3,1.83131,,
2022-01-02 13:00:00,3.3,1.4435953,,
2022-01-02 14:00:00,3.3,1.4219688,,
2022-01-02 15:00:00,2.0,1.4843585,,
2022-01-02 16:00:00,2.0,1.8080149,,
2022-01-02 17:00:00,2.0,1.6898277,,
2022-01-02 18:00:00,4.0,1.2754991,,
2022-01-02 19:00:00,4.0,1.4728129,,
2022-01-02 20:00:00,4.0,2.044858,,
2022-01-02 21:00:00,3.3,1.8966103,,
2022-01-02 22:00:00,3.3,2.0259304,,
2022-01-02 23:00:00,3.3,2.235312,,
2022-01-03 00:00:00,3.0,2.387921,,
2022-01-03 01:00:00,3.0,2.4020734,,
2022-01-03 02:00:00,3.0,2.296371,,
2022-01-03 03:00:00,2.0,2.303273,,
2022-01-03 04:00:00,2.0,2.2216992,,
2022-01-03 05:00:00,2.0,1.9449756,,
2022-01-03 06:00:00,1.3,1.8091733,,
2022-01-03 07:00:00,1.3,1.334173,,
2022-01-03 08:00:00,1.3,1.3767426,,
2022-01-03 09:00:00,1.6,1.127931,,
2022-01-03 10:00:00,1.6,1.2043447,,
2022-01-03 11:00:00,1.6,1.1783257,,
2022-01-03 12:00:00,2.0,1.2650814,,
2022-01-03 13:00:00,2.0,1.4490554,,
2022-01-03 14:00:00,2.0,1.3806378,,
2022-01-03 15:00:00,2.3,1.4009962,,
2022-01-03 16:00:00,2.3,1.3189808,,
2022-01-03 17:00:00,2.3,1.1612198,,
2022-01-03 18:00:00,3.0,1.295599,,
2022-01-03 19:00:00,3.0,1.3190206,,
2022-01-03 20:00:00,3.0,1.3351781,,
2022-01-03 21:00:00,0.6,1.2557427,,
2022-01-03 22:00:00,0.6,1.364124,,
2022-01-03 23:00:00,0.6,1.4007677,,
2022-01-04 00:00:00,1.3,1.4290797,,
2022-01-04 01:00:00,1.3,1.3452454,,
2022-01-04 02:00:00,1.3,1.1296049,,
2022-01-04 03:00:00,0.6,1.1855294,,
2022-01-04 04:00:00,0.6,1.0711944,,
2022-01-04 05:00:00,0.6,1.0997347,,
2022-01-04 06:00:00,0.0,1.0801866,,
2022-01-04 07:00:00,0.0,1.0429693,,
2022-01-04 08:00:00,0.0,1.0373418,,
2022-01-04 09:00:00,0.3,0.94777966,,
2022-01-04 10:00:00,0.3,0.96705323,,
2022-01-04 11:00:00,0.3,0.91387177,,
2022-01-04 12:00:00,0.3,0.878023,,
2022-01-04 13:00:00,0.3,0.7943562,,
2022-01-04 14:00:00,0.3,0.79741406,,
2022-01-04 15:00:00,0.6,0.78403133,,
2022-01-04 16:00:00,0.6,0.755423,,
2022-01-04 17:00:00,0.6,0.6813165,,
2022-01-04 18:00:00,2.3,0.6848055,,
2022-01-04 19:00:00,2.3,0.7254547,,
2022-01-04 20:00:00,2.3,0.7818447,,
2022-01-04 21:00:00,0.0,0.819658,,
2022-01-04 22:00:00,0.0,0.90094435,,
2022-01-04 23:00:00,0.0,0.94110644,,
2022-01-05 00:00:00,0.0,0.9899923,,
2022-01-05 01:00:00,0.0,0.8844069,,
2022-01-05 02:00:00,0.0,0.72669756,,
2022-01-05 03:00:00,0.6,0.72160065,,
2022-01-05 04:00:00,0.6,0.8371771,,
