Date,Labels,Predictions,Epistemic,Aleatoric
2022-01-01 00:00:00,1.6,1.5462244,0.5757258534431458,0.7853366136550903
2022-01-01 01:00:00,1.6,1.2802944,,
2022-01-01 02:00:00,1.6,1.5298153,,
2022-01-01 03:00:00,1.6,1.8661919,,
2022-01-01 04:00:00,1.6,1.4755309,,
2022-01-01 05:00:00,1.6,1.43993,,
2022-01-01 06:00:00,3.0,1.4316463,,
2022-01-01 07:00:00,3.0,1.3975192,,
2022-01-01 08:00:00,3.0,1.3833456,,
2022-01-01 09:00:00,3.0,1.4042151,,
2022-01-01 10:00:00,3.0,1.6064417,,
2022-01-01 11:00:00,3.0,1.741444,,
2022-01-01 12:00:00,1.3,1.7109839,,
2022-01-01 13:00:00,1.3,1.6209596,,
2022-01-01 14:00:00,1.3,1.6360201,,
2022-01-01 15:00:00,3.0,1.8762581,,
2022-01-01 16:00:00,3.0,1.8990015,,
2022-01-01 17:00:00,3.0,1.8513314,,
2022-01-01 18:00:00,1.6,1.8158522,,
2022-01-01 19:00:00,1.6,1.9510906,,
2022-01-01 20:00:00,1.6,1.8740143,,
2022-01-01 21:00:00,1.3,2.0224035,,
2022-01-01 22:00:00,1.3,2.0275774,,
2022-01-01 23:00:00,1.3,2.099621,,
2022-01-02 00:00:00,1.3,2.2054775,,
2022-01-02 01:00:00,1.3,1.9890473,,
2022-01-02 02:00:00,1.3,2.0605824,,
2022-01-02 03:00:00,1.0,1.9538971,,
2022-01-02 04:00:00,1.0,1.9351141,,
2022-01-02 05:00:00,1.0,1.8708836,,
2022-01-02 06:00:00,2.3,1.7381494,,
2022-01-02 07:00:00,2.3,1.7676138,,
2022-01-02 08:00:00,2.3,1.8032897,,
2022-01-02 09:00:00,2.3,1.6603181,,
2022-01-02 10:00:00,2.3,1.7730024,,
2022-01-02 11:00:00,2.3,1.5790026,,
2022-01-02 12:00:00,3.3,1.6444952,,
2022-01-02 13:00:00,3.3,1.4755448,,
2022-01-02 14:00:00,3.3,1.5042893,,
2022-01-02 15:00:00,2.0,1.4154942,,
2022-01-02 16:00:00,2.0,1.5308907,,
2022-01-02 17:00:00,2.0,1.2684047,,
2022-01-02 18:00:00,4.0,1.2687399,,
2022-01-02 19:00:00,4.0,1.2904727,,
2022-01-02 20:00:00,4.0,1.6217165,,
2022-01-02 21:00:00,3.3,1.4628335,,
2022-01-02 22:00:00,3.3,1.2100879,,
2022-01-02 23:00:00,3.3,1.302434,,
2022-01-03 00:00:00,3.0,1.8184373,,
2022-01-03 01:00:00,3.0,1.6401093,,
2022-01-03 02:00:00,3.0,1.7963974,,
2022-01-03 03:00:00,2.0,1.9983429,,
2022-01-03 04:00:00,2.0,2.2984314,,
2022-01-03 05:00:00,2.0,2.0977023,,
2022-01-03 06:00:00,1.3,2.0640461,,
2022-01-03 07:00:00,1.3,2.0130138,,
2022-01-03 08:00:00,1.3,1.92047,,
2022-01-03 09:00:00,1.6,1.8904428,,
2022-01-03 10:00:00,1.6,1.8017269,,
2022-01-03 11:00:00,1.6,1.4727036,,
2022-01-03 12:00:00,2.0,1.6248996,,
2022-01-03 13:00:00,2.0,1.344888,,
2022-01-03 14:00:00,2.0,1.409158,,
2022-01-03 15:00:00,2.3,1.27877,,
2022-01-03 16:00:00,2.3,1.3032045,,
2022-01-03 17:00:00,2.3,1.4180353,,
2022-01-03 18:00:00,3.0,1.3553176,,
2022-01-03 19:00:00,3.0,1.3708549,,
2022-01-03 20:00:00,3.0,1.3398354,,
2022-01-03 21:00:00,0.6,1.2457429,,
2022-01-03 22:00:00,0.6,1.2706677,,
2022-01-03 23:00:00,0.6,1.373944,,
2022-01-04 00:00:00,1.3,1.4570022,,
2022-01-04 01:00:00,1.3,1.3981402,,
2022-01-04 02:00:00,1.3,1.3989578,,
2022-01-04 03:00:00,0.6,1.382758,,
2022-01-04 04:00:00,0.6,1.3794521,,
2022-01-04 05:00:00,0.6,1.3109045,,
2022-01-04 06:00:00,0.0,1.1245445,,
2022-01-04 07:00:00,0.0,1.1422441,,
2022-01-04 08:00:00,0.0,1.1162483,,
2022-01-04 09:00:00,0.3,1.2009597,,
2022-01-04 10:00:00,0.3,1.181754,,
2022-01-04 11:00:00,0.3,1.1263082,,
2022-01-04 12:00:00,0.3,1.1406565,,
2022-01-04 13:00:00,0.3,1.0561869,,
2022-01-04 14:00:00,0.3,1.0744915,,
2022-01-04 15:00:00,0.6,0.9533256,,
2022-01-04 16:00:00,0.6,0.90375406,,
2022-01-04 17:00:00,0.6,0.8181612,,
2022-01-04 18:00:00,2.3,0.81837255,,
2022-01-04 19:00:00,2.3,0.7997719,,
2022-01-04 20:00:00,2.3,0.7564925,,
2022-01-04 21:00:00,0.0,0.6819323,,
2022-01-04 22:00:00,0.0,0.7043044,,
2022-01-04 23:00:00,0.0,0.75684893,,
2022-01-05 00:00:00,0.0,0.80902416,,
2022-01-05 01:00:00,0.0,0.86180055,,
2022-01-05 02:00:00,0.0,0.96150935,,
2022-01-05 03:00:00,0.6,1.0070829,,
2022-01-05 04:00:00,0.6,1.0463765,,
2022-01-05 05:00:00,0.6,0.9217267,,
2022-01-05 06:00:00,1.3,0.7558025,,
2022-01-05 07:00:00,1.3,0.7598859,,
2022-01-05 08:00:00,1.3,0.86112213,,
2022-01-05 09:00:00,0.0,0.6449634,,
2022-01-05 10:00:00,0.0,0.8273028,,
2022-01-05 11:00:00,0.0,0.6896268,,
2022-01-05 12:00:00,0.0,1.0707034,,
2022-01-05 13:00:00,0.0,1.1505939,,
2022-01-05 14:00:00,0.0,0.84045726,,
2022-01-05 15:00:00,0.0,0.80943125,,
2022-01-05 16:00:00,0.0,0.71664524,,
2022-01-05 17:00:00,0.0,0.69479626,,
2022-01-05 18:00:00,0.0,0.82352465,,
2022-01-05 19:00:00,0.0,0.7504777,,
2022-01-05 20:00:00,0.0,0.652887,,
2022-01-05 21:00:00,0.0,0.65948087,,
2022-01-05 22:00:00,0.0,0.79436636,,
2022-01-05 23:00:00,0.0,0.88380986,,
2022-01-06 00:00:00,0.0,0.77250683,,
2022-01-06 01:00:00,0.0,0.55400574,,
2022-01-06 02:00:00,0.0,0.62639076,,
2022-01-06 03:00:00,0.0,0.5914596,,
2022-01-06 04:00:00,0.0,0.6148675,,
2022-01-06 05:00:00,0.0,0.6396186,,
2022-01-06 06:00:00,0.0,0.60533655,,
2022-01-06 07:00:00,0.0,0.6508726,,
2022-01-06 08:00:00,0.0,0.64424944,,
2022-01-06 09:00:00,0.3,0.6236107,,
2022-01-06 10:00:00,0.3,0.6576859,,
2022-01-06 11:00:00,0.3,0.62154186,,
2022-01-06 12:00:00,0.0,0.5763798,,
2022-01-06 13:00:00,0.0,0.6486325,,
2022-01-06 14:00:00,0.0,0.6129595,,
2022-01-06 15:00:00,0.0,0.5416147,,
2022-01-06 16:00:00,0.0,0.51056397,,
2022-01-06 17:00:00,0.0,0.56569785,,
2022-01-06 18:00:00,0.0,0.61024314,,
2022-01-06 19:00:00,0.0,0.6371869,,
2022-01-06 20:00:00,0.0,0.6078745,,
2022-01-06 21:00:00,0.0,0.4884736,,
2022-01-06 22:00:00,0.0,0.45944628,,
2022-01-06 23:00:00,0.0,0.4674407,,
2022-01-07 00:00:00,0.0,0.42751274,,
2022-01-07 01:00:00,0.0,0.39543867,,
2022-01-07 02:00:00,0.0,0.40087017,,
2022-01-07 03:00:00,0.0,0.40519232,,
2022-01-07 04:00:00,0.0,0.41656798,,
2022-01-07 05:00:00,0.0,0.42082682,,
2022-01-07 06:00:00,0.0,0.44711632,,
2022-01-07 07:00:00,0.0,0.4707645,,
2022-01-07 08:00:00,0.0,0.47673783,,
2022-01-07 09:00:00,0.0,0.42033967,,
2022-01-07 10:00:00,0.0,0.43982607,,
2022-01-07 11:00:00,0.0,0.4489089,,
2022-01-07 12:00:00,0.0,0.50969946,,
2022-01-07 13:00:00,0.0,0.510521,,
2022-01-07 14:00:00,0.0,0.5028733,,
2022-01-07 15:00:00,0.0,0.49019274,,
2022-01-07 16:00:00,0.0,0.3948321,,
2022-01-07 17:00:00,0.0,0.39676687,,
2022-01-07 18:00:00,0.0,0.39217013,,
2022-01-07 19:00:00,0.0,0.41014147,,
2022-01-07 20:00:00,0.0,0.4046235,,
2022-01-07 21:00:00,1.0,0.3959163,,
2022-01-07 22:00:00,1.0,0.3961345,,
2022-01-07 23:00:00,1.0,0.3758425,,
2022-01-08 00:00:00,0.6,0.3847132,,
2022-01-08 01:00:00,0.6,0.40358314,,
2022-01-08 02:00:00,0.6,0.39263943,,
2022-01-08 03:00:00,1.0,0.42781383,,
2022-01-08 04:00:00,1.0,0.53320265,,
2022-01-08 05:00:00,1.0,0.5422664,,
2022-01-08 06:00:00,1.3,0.65910405,,
2022-01-08 07:00:00,1.3,0.69655836,,
2022-01-08 08:00:00,1.3,0.92880887,,
2022-01-08 09:00:00,5.0,0.83013916,,
2022-01-08 10:00:00,5.0,0.84045094,,
2022-01-08 11:00:00,5.0,1.3168501,,
2022-01-08 12:00:00,4.6,1.3424147,,
2022-01-08 13:00:00,4.6,1.2158227,,
2022-01-08 14:00:00,4.6,1.1586941,,
2022-01-08 15:00:00,3.0,1.1340727,,
2022-01-08 16:00:00,3.0,1.328065,,
2022-01-08 17:00:00,3.0,1.3447677,,
2022-01-08 18:00:00,2.3,2.1481063,,
2022-01-08 19:00:00,2.3,3.0131307,,
2022-01-08 20:00:00,2.3,2.648486,,
2022-01-08 21:00:00,2.0,2.9352384,,
2022-01-08 22:00:00,2.0,3.1462026,,
2022-01-08 23:00:00,2.0,3.1882005,,
