Date,Labels,Predictions,Epistemic,Aleatoric
2022-01-01 00:00:00,1.6,2.2501607,0.7500128746032715,1.1511183977127075
2022-01-01 01:00:00,1.6,2.0299892,,
2022-01-01 02:00:00,1.6,2.0272732,,
2022-01-01 03:00:00,1.6,2.093164,,
2022-01-01 04:00:00,1.6,1.7837617,,
2022-01-01 05:00:00,1.6,1.844826,,
2022-01-01 06:00:00,3.0,2.2513878,,
2022-01-01 07:00:00,3.0,2.3537126,,
2022-01-01 08:00:00,3.0,2.3426871,,
2022-01-01 09:00:00,3.0,2.2357326,,
2022-01-01 10:00:00,3.0,2.2711816,,
2022-01-01 11:00:00,3.0,2.540485,,
2022-01-01 12:00:00,1.3,2.5883029,,
2022-01-01 13:00:00,1.3,2.5592778,,
2022-01-01 14:00:00,1.3,2.4963307,,
2022-01-01 15:00:00,3.0,2.6861515,,
2022-01-01 16:00:00,3.0,2.4763055,,
2022-01-01 17:00:00,3.0,2.6206136,,
2022-01-01 18:00:00,1.6,2.6501102,,
2022-01-01 19:00:00,1.6,2.7719505,,
2022-01-01 20:00:00,1.6,2.8768811,,
2022-01-01 21:00:00,1.3,2.6385725,,
2022-01-01 22:00:00,1.3,2.6655242,,
2022-01-01 23:00:00,1.3,2.5310478,,
2022-01-02 00:00:00,1.3,2.5782738,,
2022-01-02 01:00:00,1.3,2.4896588,,
2022-01-02 02:00:00,1.3,2.324298,,
2022-01-02 03:00:00,1.0,2.3855598,,
2022-01-02 04:00:00,1.0,2.428533,,
2022-01-02 05:00:00,1.0,2.2468898,,
2022-01-02 06:00:00,2.3,2.3807256,,
2022-01-02 07:00:00,2.3,2.1318195,,
2022-01-02 08:00:00,2.3,2.1986413,,
2022-01-02 09:00:00,2.3,1.9879665,,
2022-01-02 10:00:00,2.3,2.0681343,,
2022-01-02 11:00:00,2.3,1.9541988,,
2022-01-02 12:00:00,3.3,2.133205,,
2022-01-02 13:00:00,3.3,1.7427908,,
2022-01-02 14:00:00,3.3,1.7653048,,
2022-01-02 15:00:00,2.0,1.8417099,,
2022-01-02 16:00:00,2.0,2.2647195,,
2022-01-02 17:00:00,2.0,2.0178056,,
2022-01-02 18:00:00,4.0,1.5657262,,
2022-01-02 19:00:00,4.0,1.7325672,,
2022-01-02 20:00:00,4.0,2.4067707,,
2022-01-02 21:00:00,3.3,2.205072,,
2022-01-02 22:00:00,3.3,2.3787754,,
2022-01-02 23:00:00,3.3,2.6803563,,
2022-01-03 00:00:00,3.0,3.045349,,
2022-01-03 01:00:00,3.0,2.893579,,
2022-01-03 02:00:00,3.0,2.844846,,
2022-01-03 03:00:00,2.0,2.77743,,
2022-01-03 04:00:00,2.0,2.6801496,,
2022-01-03 05:00:00,2.0,2.691357,,
2022-01-03 06:00:00,1.3,2.5074682,,
2022-01-03 07:00:00,1.3,1.8454368,,
2022-01-03 08:00:00,1.3,1.5895998,,
2022-01-03 09:00:00,1.6,1.5744927,,
2022-01-03 10:00:00,1.6,1.765002,,
2022-01-03 11:00:00,1.6,1.6464821,,
2022-01-03 12:00:00,2.0,1.6294559,,
2022-01-03 13:00:00,2.0,1.9453545,,
2022-01-03 14:00:00,2.0,1.8209006,,
2022-01-03 15:00:00,2.3,1.8398383,,
2022-01-03 16:00:00,2.3,1.7856331,,
2022-01-03 17:00:00,2.3,1.617976,,
2022-01-03 18:00:00,3.0,1.7090256,,
2022-01-03 19:00:00,3.0,1.8407133,,
2022-01-03 20:00:00,3.0,1.9095209,,
