Date,Labels,Predictions,Epistemic,Aleatoric
2022-01-01 00:00:00,1.6,1.2372249,0.8116546869277954,1.3031500577926636
2022-01-01 01:00:00,1.6,1.3208864,,
2022-01-01 02:00:00,1.6,1.8005307,,
2022-01-01 03:00:00,1.6,1.8957691,,
2022-01-01 04:00:00,1.6,1.9037526,,
2022-01-01 05:00:00,1.6,1.814189,,
2022-01-01 06:00:00,3.0,1.8670032,,
2022-01-01 07:00:00,3.0,2.0868723,,
2022-01-01 08:00:00,3.0,2.134657,,
2022-01-01 09:00:00,3.0,2.1357536,,
2022-01-01 10:00:00,3.0,2.0473037,,
2022-01-01 11:00:00,3.0,2.2735944,,
2022-01-01 12:00:00,1.3,1.9677607,,
2022-01-01 13:00:00,1.3,2.0730739,,
2022-01-01 14:00:00,1.3,2.1190581,,
2022-01-01 15:00:00,3.0,2.2596076,,
2022-01-01 16:00:00,3.0,2.335637,,
2022-01-01 17:00:00,3.0,2.1510224,,
2022-01-01 18:00:00,1.6,2.1261575,,
2022-01-01 19:00:00,1.6,1.9890249,,
2022-01-01 20:00:00,1.6,2.0803046,,
2022-01-01 21:00:00,1.3,1.9933332,,
2022-01-01 22:00:00,1.3,1.8245417,,
2022-01-01 23:00:00,1.3,1.8957765,,
2022-01-02 00:00:00,1.3,1.9367034,,
2022-01-02 01:00:00,1.3,1.8021313,,
2022-01-02 02:00:00,1.3,1.9050264,,
2022-01-02 03:00:00,1.0,1.7421337,,
2022-01-02 04:00:00,1.0,1.768803,,
2022-01-02 05:00:00,1.0,1.5716376,,
2022-01-02 06:00:00,2.3,1.7018452,,
2022-01-02 07:00:00,2.3,1.6384366,,
2022-01-02 08:00:00,2.3,1.8390601,,
2022-01-02 09:00:00,2.3,1.4341387,,
2022-01-02 10:00:00,2.3,1.5592608,,
2022-01-02 11:00:00,2.3,1.6502758,,
2022-01-02 12:00:00,3.3,2.0520644,,
2022-01-02 13:00:00,3.3,1.7308611,,
2022-01-02 14:00:00,3.3,1.3286874,,
