Date,Labels,Predictions,Epistemic,Aleatoric
2022-01-01 00:00:00,1.6,1.2387575,0.5525221824645996,0.8101868629455566
2022-01-01 01:00:00,1.6,1.7249244,,
2022-01-01 02:00:00,1.6,1.9974988,,
2022-01-01 03:00:00,1.6,1.6897091,,
2022-01-01 04:00:00,1.6,1.4328753,,
2022-01-01 05:00:00,1.6,1.5303042,,
2022-01-01 06:00:00,3.0,1.599575,,
2022-01-01 07:00:00,3.0,1.2721636,,
2022-01-01 08:00:00,3.0,1.384413,,
2022-01-01 09:00:00,3.0,1.6818464,,
2022-01-01 10:00:00,3.0,1.7227776,,
2022-01-01 11:00:00,3.0,1.7043583,,
2022-01-01 12:00:00,1.3,1.6367962,,
2022-01-01 13:00:00,1.3,1.6475661,,
2022-01-01 14:00:00,1.3,1.7325869,,
2022-01-01 15:00:00,3.0,1.7250582,,
2022-01-01 16:00:00,3.0,1.7031113,,
2022-01-01 17:00:00,3.0,1.663187,,
2022-01-01 18:00:00,1.6,1.7969663,,
2022-01-01 19:00:00,1.6,1.6533655,,
2022-01-01 20:00:00,1.6,1.7692238,,
2022-01-01 21:00:00,1.3,1.7861807,,
2022-01-01 22:00:00,1.3,1.8403286,,
2022-01-01 23:00:00,1.3,1.9209499,,
2022-01-02 00:00:00,1.3,1.7379577,,
2022-01-02 01:00:00,1.3,1.7581642,,
2022-01-02 02:00:00,1.3,1.7059177,,
2022-01-02 03:00:00,1.0,1.7216475,,
2022-01-02 04:00:00,1.0,1.6502813,,
2022-01-02 05:00:00,1.0,1.5487347,,
2022-01-02 06:00:00,2.3,1.6081806,,
2022-01-02 07:00:00,2.3,1.6208795,,
2022-01-02 08:00:00,2.3,1.5414749,,
2022-01-02 09:00:00,2.3,1.575523,,
2022-01-02 10:00:00,2.3,1.4519842,,
2022-01-02 11:00:00,2.3,1.4342035,,
2022-01-02 12:00:00,3.3,1.3253609,,
2022-01-02 13:00:00,3.3,1.3943173,,
2022-01-02 14:00:00,3.3,1.2995284,,
2022-01-02 15:00:00,2.0,1.4361988,,
2022-01-02 16:00:00,2.0,1.2265017,,
2022-01-02 17:00:00,2.0,1.2412097,,
2022-01-02 18:00:00,4.0,1.2907846,,
2022-01-02 19:00:00,4.0,1.6201553,,
2022-01-02 20:00:00,4.0,1.4266205,,
2022-01-02 21:00:00,3.3,1.1213925,,
2022-01-02 22:00:00,3.3,1.2259191,,
2022-01-02 23:00:00,3.3,1.58454,,
2022-01-03 00:00:00,3.0,1.4874521,,
2022-01-03 01:00:00,3.0,1.5690523,,
2022-01-03 02:00:00,3.0,1.7653141,,
2022-01-03 03:00:00,2.0,1.9077456,,
2022-01-03 04:00:00,2.0,1.9672207,,
2022-01-03 05:00:00,2.0,2.0127993,,
2022-01-03 06:00:00,1.3,1.87854,,
2022-01-03 07:00:00,1.3,1.7830365,,
2022-01-03 08:00:00,1.3,1.8428764,,
2022-01-03 09:00:00,1.6,1.7227207,,
2022-01-03 10:00:00,1.6,1.3132927,,
2022-01-03 11:00:00,1.6,1.1576843,,
2022-01-03 12:00:00,2.0,1.0508734,,
2022-01-03 13:00:00,2.0,1.1697333,,
2022-01-03 14:00:00,2.0,1.0922695,,
2022-01-03 15:00:00,2.3,1.1500952,,
2022-01-03 16:00:00,2.3,1.333338,,
2022-01-03 17:00:00,2.3,1.2652867,,
2022-01-03 18:00:00,3.0,1.288168,,
2022-01-03 19:00:00,3.0,1.2117647,,
2022-01-03 20:00:00,3.0,1.10234,,
2022-01-03 21:00:00,0.6,1.1867695,,
2022-01-03 22:00:00,0.6,1.2514064,,
2022-01-03 23:00:00,0.6,1.3009771,,
2022-01-04 00:00:00,1.3,1.2363466,,
2022-01-04 01:00:00,1.3,1.282719,,
2022-01-04 02:00:00,1.3,1.298929,,
2022-01-04 03:00:00,0.6,1.3128922,,
2022-01-04 04:00:00,0.6,1.225943,,
2022-01-04 05:00:00,0.6,1.0222883,,
2022-01-04 06:00:00,0.0,1.0571531,,
2022-01-04 07:00:00,0.0,0.993754,,
2022-01-04 08:00:00,0.0,0.9545395,,
2022-01-04 09:00:00,0.3,0.8435205,,
2022-01-04 10:00:00,0.3,0.8677964,,
2022-01-04 11:00:00,0.3,0.89936125,,
2022-01-04 12:00:00,0.3,0.9149891,,
2022-01-04 13:00:00,0.3,0.93598366,,
2022-01-04 14:00:00,0.3,0.79506624,,
2022-01-04 15:00:00,0.6,0.74801505,,
2022-01-04 16:00:00,0.6,0.6980145,,
2022-01-04 17:00:00,0.6,0.70365375,,
2022-01-04 18:00:00,2.3,0.6807483,,
2022-01-04 19:00:00,2.3,0.6648532,,
2022-01-04 20:00:00,2.3,0.57319987,,
2022-01-04 21:00:00,0.0,0.5743023,,
2022-01-04 22:00:00,0.0,0.6265801,,
2022-01-04 23:00:00,0.0,0.7037756,,
2022-01-05 00:00:00,0.0,0.81448543,,
2022-01-05 01:00:00,0.0,0.876973,,
2022-01-05 02:00:00,0.0,0.9183966,,
2022-01-05 03:00:00,0.6,0.99043083,,
2022-01-05 04:00:00,0.6,0.861235,,
2022-01-05 05:00:00,0.6,0.70028096,,
2022-01-05 06:00:00,1.3,0.6606185,,
2022-01-05 07:00:00,1.3,0.75819254,,
2022-01-05 08:00:00,1.3,0.58630276,,
2022-01-05 09:00:00,0.0,0.6366723,,
2022-01-05 10:00:00,0.0,0.58050877,,
2022-01-05 11:00:00,0.0,0.96592313,,
2022-01-05 12:00:00,0.0,1.1080183,,
2022-01-05 13:00:00,0.0,0.7117065,,
2022-01-05 14:00:00,0.0,0.70237845,,
2022-01-05 15:00:00,0.0,0.627766,,
2022-01-05 16:00:00,0.0,0.63474476,,
2022-01-05 17:00:00,0.0,0.7246593,,
2022-01-05 18:00:00,0.0,0.66976535,,
2022-01-05 19:00:00,0.0,0.62046826,,
2022-01-05 20:00:00,0.0,0.6216798,,
2022-01-05 21:00:00,0.0,0.62753403,,
2022-01-05 22:00:00,0.0,0.748582,,
2022-01-05 23:00:00,0.0,0.6828976,,
2022-01-06 00:00:00,0.0,0.5069773,,
2022-01-06 01:00:00,0.0,0.5778723,,
2022-01-06 02:00:00,0.0,0.56317055,,
2022-01-06 03:00:00,0.0,0.58616596,,
2022-01-06 04:00:00,0.0,0.6078562,,
2022-01-06 05:00:00,0.0,0.5740611,,
2022-01-06 06:00:00,0.0,0.5243432,,
2022-01-06 07:00:00,0.0,0.526631,,
2022-01-06 08:00:00,0.0,0.5102583,,
2022-01-06 09:00:00,0.3,0.56133336,,
2022-01-06 10:00:00,0.3,0.51757884,,
2022-01-06 11:00:00,0.3,0.47646308,,
2022-01-06 12:00:00,0.0,0.5554291,,
2022-01-06 13:00:00,0.0,0.5114648,,
2022-01-06 14:00:00,0.0,0.47646308,,
